"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"E745_01745",174.621395887254,2.80576863368279,0.210930390978422,13.3018699707896,2.25750778074447e-40,3.32514681959379e-39
"E745_01748",280.153672644303,0.524516433153831,0.13790899273976,3.80335192603152,0.000142751334268911,0.000415474953232441
"E745_01752",55.2053901091555,1.30450876880883,0.330476422417411,3.94735805739617,7.90183370582566e-05,0.000238846810201034
"E745_01753",44.8642026033611,1.09737391496295,0.330979967612134,3.31552970676742,0.000914696186587414,0.00233356940999239
"E745_01754",27.9010961035336,1.46653773946877,0.411212797605184,3.56637183475217,0.000361957704106876,0.000989722296563008
"E745_01755",24.8406860528661,1.94955735159449,0.488631205964362,3.989833902947,6.61195802422931e-05,0.000201918443214151
"E745_01756",28.5073967165137,1.4659740857179,0.455870898997878,3.2157658866589,0.00130096916278993,0.00325669839248635
"E745_01757",192.282696615197,1.54651978412469,0.15682608065526,9.86136857889282,6.12093225240275e-23,6.02155180254824e-22
"E745_01758",68.8322024949423,1.62780566242958,0.269168018378119,6.04754484666483,1.47069736818184e-09,7.27435841108123e-09
"E745_01759",48.3407151936283,1.92771453256815,0.337629074882071,5.70956317444367,1.13266508559264e-08,5.25162629250431e-08
"E745_01760",37.5204481687667,1.36336718861882,0.339540195605388,4.01533369617102,5.93617447424997e-05,0.000182325358851963
"E745_01761",38.3900726672996,1.56640018249862,0.38927995433919,4.0238398228278,5.72568668669076e-05,0.000176266520862789
"E745_01762",39.6322823320439,2.10266922933366,0.385599685306341,5.45298481678787,4.95312998238623e-08,2.16831601527778e-07
"E745_01764",60.1573207470631,0.660738522820635,0.276682939930394,2.38807106425448,0.0169370663951007,0.0348143554428208
"E745_01766",54.5223912107927,0.708363782733198,0.281051895559754,2.52040208205105,0.0117220847235992,0.0249012572694148
"E745_01767",433.835932896469,3.51233367584923,0.137895539639046,25.4709737896026,4.13525521381173e-143,2.16168439216119e-141
"E745_01768",83.3918728961219,1.20093279000814,0.238523146034188,5.03486898431236,4.78175765786426e-07,1.91701743095731e-06
"E745_01772",52.8277143298106,0.69966577122238,0.27992169873729,2.49950530587136,0.0124366836738592,0.0261690597273155
"E745_01773",421.897585425607,-2.13080474205542,0.139512367268754,-15.2732319275371,1.15313362680246e-52,2.12017534417612e-51
"E745_01775",311.257341568284,-0.845246025365225,0.127846904747239,-6.61139217282049,3.80722386590812e-11,2.08378693595729e-10
"E745_01784",254.902991304635,-0.565722944499328,0.137310441609705,-4.12002858535226,3.78825397273914e-05,0.000119662145631784
"E745_01786",19.1740233725744,-1.23257402285581,0.475557788990611,-2.59184909045858,0.00954616360800111,0.0206575261192622
"E745_01787",28.9352135249312,-1.37128695364362,0.395342682118231,-3.46860335518624,0.000523171244192119,0.00140178345428763
"E745_01788",279.041189937406,-1.09051585594964,0.145944794530111,-7.47211203702537,7.89177695216877e-14,5.09430444418449e-13
"E745_01795",85.2072236129342,2.58295014704969,0.25780207350101,10.0191209169602,1.25615225970132e-23,1.2733467393018e-22
"E745_01796",269.786633914414,0.664903821914681,0.143169459162955,4.64417359541668,3.41440385464514e-06,1.22679254400053e-05
"E745_01797",34.5620775824221,-0.91636661226097,0.352027925175043,-2.60310772733531,0.00923829201428757,0.0200401029374212
"E745_01798",270.177326645453,1.72223776057643,0.144119330623259,11.9500815964689,6.4861523747114e-33,8.19529963553583e-32
"E745_01801",1619.39541148915,1.4217609838323,0.0684267248558667,20.7778610890275,6.86496370312243e-96,2.17880871815767e-94
"E745_01804",61.1186793144294,3.44990019602727,0.349138766832448,9.8811719687458,5.02418295844327e-23,4.96091546933694e-22
"E745_01805",142.861547584292,-2.37320595381358,0.204772311484678,-11.5894865697756,4.65916998738222e-31,5.57011084590179e-30
"E745_01806",322.774839689399,-1.88497013278931,0.14250473314298,-13.2274212316728,6.0942647203806e-40,8.87831133581131e-39
"E745_01807",50.8002828097648,0.955650120505479,0.310972971354682,3.07309704873195,0.0021184957930321,0.00513529772929729
"E745_01809",54.5737436386194,-0.828968995119497,0.283035473749128,-2.92885193555019,0.00340216442825293,0.00790084526630865
"E745_01810",256.086153511571,1.21390100717391,0.150666963305141,8.05684922921975,7.82861116912941e-16,5.56562063383974e-15
"E745_01811",268.981138969104,-1.2406080878773,0.153508496423069,-8.08169004833574,6.3875285342604e-16,4.56545605156521e-15
"E745_01812",468.750606802245,2.80242915923372,0.120444568705285,23.26737676392,9.48885658961916e-120,3.66627415477169e-118
"E745_01813",56.1290409838719,-2.02717856596597,0.307229103635248,-6.59826345219139,4.1600155641175e-11,2.26338805998719e-10
"E745_01816",62.3890508571004,-2.20935729034143,0.300485392199021,-7.35262794032299,1.9434735795106e-13,1.22489375011235e-12
"E745_01817",142.328786440807,-3.3328883678233,0.236713224555304,-14.0798570679123,5.05118495824475e-45,8.0157494635003e-44
"E745_01818",216.073405033576,-3.68896635796474,0.204908304983971,-18.0030104599875,1.84511498303408e-72,4.55470050441561e-71
"E745_01819",165.130434371212,-0.429569396579064,0.174977831585572,-2.4549932564971,0.0140887231252755,0.0294131056006144
"E745_01820",26.998063310186,-2.01345863348455,0.456882350131097,-4.40695210245441,1.04835358967238e-05,3.56039575804659e-05
"E745_01821",35.4885959231447,-1.17340070738918,0.353345662276886,-3.3208295237814,0.00089750339922614,0.00229409785458954
"E745_01823",100.307316783224,-0.480707552287355,0.213748827029472,-2.24893656244988,0.0245165323992714,0.0485955950754332
"E745_01824",35.9699935608247,-1.87152767232455,0.392916063470581,-4.76317424081259,1.90571149936472e-06,7.09584756607031e-06
"E745_01829",102.025199962085,-1.48815806596844,0.222665441506449,-6.6833813810543,2.33490866736282e-11,1.29684718899776e-10
"E745_01830",310.044589052281,-2.01775558088336,0.136699571483431,-14.7605113826412,2.6327693466682e-49,4.6177388672483e-48
"E745_01831",122.069566937039,-2.46191780308077,0.218141617017371,-11.2858694124594,1.54110247205543e-29,1.763338708369e-28
"E745_01832",143.601417474672,0.966801551020139,0.218177401381401,4.43126348053825,9.36825331757684e-06,3.20202094162306e-05
"E745_01833",346.098067788059,0.5379200647005,0.121452987733547,4.42903937349512,9.46537432666391e-06,3.23107400190602e-05
"E745_01834",314.996242912428,0.492890567114749,0.128157381091349,3.84597877170589,0.000120072158844601,0.000353324917748021
"E745_01836",65.6626710673609,-1.20782849951235,0.264500931951839,-4.56644326581154,4.96069217637211e-06,1.74475004514618e-05
"E745_01837",123.454673322605,-1.01931660802556,0.194931553726468,-5.22910010482904,1.70337119774286e-07,7.10670987978476e-07
"E745_01838",8.93161976864475,-1.98345889121903,0.761157204310886,-2.60584657149078,0.0091647504230507,0.0199292207405001
"E745_01839",25.4874166860278,1.52215946846577,0.434152021051188,3.50605178522548,0.000454806723682207,0.00122724162483478
"E745_01840",35.2801769631782,1.21226157581588,0.404318160531147,2.99828623632277,0.00271502545329461,0.00643973119082156
"E745_01841",13.348290326186,-1.45991783728054,0.624517809873021,-2.33767206347145,0.019404266458622,0.039161207783701
"E745_01842",80.5329155468955,1.96448767558591,0.243407762028461,8.07076840612917,6.98571133762974e-16,4.97965412463126e-15
"E745_01845",656.829169817419,7.28147666536609,0.287942542773943,25.2879501417844,4.33451561927186e-141,2.10105793472342e-139
"E745_01846",33.4195111464079,1.03971827428696,0.366734636545671,2.8350697498339,0.00458156815502836,0.0104486404630501
"E745_01847",87.0639346259461,0.99318416526167,0.226362714913384,4.38757842978559,1.14619667289147e-05,3.86316097336115e-05
"E745_01849",41.7693337104149,3.0120111019295,0.408995144001054,7.36441775925275,1.77921699571842e-13,1.1266965583338e-12
"E745_01850",18.4201362070932,4.0543146438936,0.689398142806405,5.88094802139919,4.07923264268768e-09,1.97731531371006e-08
"E745_01851",40.2983255777391,3.28051141724606,0.409126688260801,8.01832662442903,1.07195450456277e-15,7.54045041995871e-15
"E745_01852",101.176814110481,1.21100335977524,0.229484171443658,5.27706705066831,1.31267865961703e-07,5.54611934475278e-07
"E745_01855",276.163848480019,1.76782622752777,0.155135080974255,11.3953995216668,4.40803323732748e-30,5.13179764660046e-29
"E745_01861",30.184376291431,-1.0905448496067,0.397593825833317,-2.74286163101509,0.00609063441917792,0.0135766148507762
"E745_01862",96.8305388679905,-2.12443277106312,0.248328007228138,-8.55494631788114,1.17923597310017e-17,9.1390787915263e-17
"E745_01865",168.561737859871,-2.45942410297813,0.193331273270078,-12.7212947050857,4.50335944262556e-37,6.06361427981805e-36
"E745_01875",99.1735693081076,0.533860713275869,0.204900585848312,2.60546211259291,0.00917504202577796,0.0199353398864907
"E745_01879",187.936879275394,-0.547358692402867,0.163936533154419,-3.33884511201226,0.000841274578153871,0.00217118879511928
"E745_01881",78.0418993976328,-0.993087312435237,0.245774471474639,-4.0406446872889,5.33044665844835e-05,0.000165051925568215
"E745_01882",507.440505560394,-1.60904517665278,0.107036563572337,-15.0326684915043,4.48565460976329e-51,8.08023999299253e-50
"E745_01885",270.663658183519,-1.07633635531021,0.132659879120093,-8.11350321174222,4.91808945741956e-16,3.54368283607582e-15
"E745_01886",317.31633601603,-1.20022780513488,0.131178163349818,-9.14960062319358,5.71444142720116e-20,4.97866040683605e-19
"E745_01887",110.972974509117,-1.49392172620517,0.20837637280134,-7.16934317514699,7.53584381465878e-13,4.62916120043325e-12
"E745_01888",172.375278287654,-1.70426915314251,0.178693274305566,-9.53739954548153,1.46458660489241e-21,1.37003083812041e-20
"E745_01897",990.360728743424,5.35218716986809,0.142050783164039,37.6779842437575,1.13946632298994e-310,3.79727152136398e-308
"E745_01898",1179.37403060496,8.72926367625213,0.55605362182631,15.6986005191039,1.54615428485932e-55,3.03091714958452e-54
"E745_01899",1172.71338182923,7.5810739065177,0.404028295351738,18.7637202486469,1.49556115303365e-78,3.90898630783109e-77
"E745_01900",285.801206181394,8.57398696541861,0.65646578505326,13.0608283944654,5.51246506074552e-39,7.73485886944608e-38
"E745_01901",862.909930593452,8.90610402672874,0.427851158358211,20.8158932206799,3.10700984613863e-96,9.97986536121154e-95
"E745_01902",927.239420301134,9.01064243426102,0.425655777433065,21.1688479564405,1.85025054083305e-99,6.01557066080598e-98
"E745_01903",1913.57577745217,8.58349163407466,0.585653147625905,14.6562716667195,1.22835122426789e-48,2.14038193718835e-47
"E745_01904",563.326827973297,11.7700871716621,1.18129606686153,9.96370639151703,2.19715432242768e-23,2.19386270546524e-22
"E745_01905",150.821564814345,10.8313483552705,1.18816436492016,9.11603535256531,7.79228418785076e-20,6.74487975480848e-19
"E745_01906",608.78215986627,8.52583389348065,0.443842687400477,19.2091345323615,3.10397527037407e-82,8.35878593011845e-81
"E745_01907",52.9025750607625,3.78256704095426,0.400138448993961,9.45314565612102,3.28797948349043e-21,3.02267355275362e-20
"E745_01908",842.113005794841,3.64730599717731,0.122710830090697,29.7227717755764,3.90045592027827e-194,3.99946749363918e-192
"E745_01909",335.601321865167,3.47174173031901,0.1549504329563,22.4054987397043,3.47876898611226e-111,1.22031554170727e-109
"E745_01910",124.185902642278,5.49730455277239,0.386288320645728,14.2310918010231,5.87572053251224e-46,9.79041933729852e-45
"E745_01911",335.775878428142,1.17670730144409,0.120241900701049,9.78616684020716,1.29097513083524e-22,1.24700713724882e-21
"E745_01912",173.04216690195,1.51587081322828,0.169834183836151,8.92559306370693,4.4331747564858e-19,3.69338871899723e-18
"E745_01918",117.888782903275,0.837465891948295,0.200934138855485,4.16786264752458,3.07469104668046e-05,9.92388175599286e-05
"E745_01920",172.378738285692,0.61274540265291,0.165693054303841,3.69807536729501,0.000217240393646608,0.000613520010023153
"E745_01923",16.9697882645813,2.4289057000641,0.563579290336811,4.30978522758087,1.63413170723375e-05,5.411919417994e-05
"E745_01925",118.897493551893,0.875317317580646,0.194452403922771,4.50144765465736,6.74921880159967e-06,2.34901009465597e-05
"E745_01926",28.103014389516,1.44933248038767,0.415634599870858,3.48703520072195,0.000488407068697591,0.00131259399712478
"E745_01927",25.0314170953636,3.58877110943195,0.550904301244215,6.51432762700659,7.30159742810936e-11,3.92460861760878e-10
"E745_01928",9.2209259757979,4.88524320286476,1.18399609896761,4.12606359693621,3.6902525857533e-05,0.000117121588019266
"E745_01929",7.73320848056774,3.19117346865858,0.92522513810819,3.44907778357988,0.000562504643203394,0.00150113851729755
"E745_01930",5.65500393523174,2.35103530825605,1.03344471593725,2.27495024358787,0.0229089148093679,0.0456614547673509
"E745_01932",275.862467027259,-0.516839906810661,0.134105324497868,-3.85398498341413,0.000116210725999546,0.000342718800348218
"E745_01940",31.1611343679364,-0.92773850469266,0.414182159921059,-2.23992869434425,0.0250955524426627,0.0495590687497324
"E745_01942",33.7283971418114,2.39879433896016,0.391278311603241,6.13066011538241,8.75151903062531e-10,4.41050089520739e-09
"E745_01944",97.2108254810942,0.864790645818785,0.223008551597919,3.8778362516698,0.000105389610257384,0.00031218744549576
"E745_01945",37.6921024331318,1.99871416695138,0.412138482288688,4.84961791447408,1.23699518337883e-06,4.71570614869764e-06
"E745_01946",19.898086276056,2.56502951208591,0.537506316882367,4.77209184621966,1.82322321737584e-06,6.79820013639718e-06
"E745_01947",33.698036354445,1.44850923279936,0.36900679275311,3.92542701447912,8.65760181681167e-05,0.00025992304553626
"E745_01948",15.4730044171527,2.96199328019465,0.653229419788413,4.53438438390308,5.77717363119822e-06,2.02390865976011e-05
"E745_01954",31.6252167995371,-3.78319467300661,0.529487657084836,-7.14501012891497,8.99892536725697e-13,5.51520345496714e-12
"E745_01955",192.310678780252,1.60170490258933,0.173648703953918,9.22382296048918,2.86692204158468e-20,2.53927380826072e-19
"E745_01956",30.2801005622902,0.881811426766965,0.382201765288245,2.30718826246637,0.0210443271528953,0.0421835911200142
"E745_01957",12.2518714589921,4.28875656162614,0.895521053837366,4.78911862903562,1.67515434443657e-06,6.28123977815457e-06
"E745_01958",13.614387139892,3.82122638470106,0.782628554599828,4.88255426184254,1.04720409255839e-06,4.06382257752644e-06
"E745_01960",9.7370769386147,3.04089935768048,0.8254866730351,3.68376553736462,0.000229813642363199,0.000647656628478108
"E745_01961",33.5021020545926,-1.27282410425529,0.370198822880736,-3.43821758899904,0.00058555697268821,0.00155953535383293
"E745_01962",170.382227783125,-1.16716354435789,0.168391855798176,-6.93123511719459,4.1718200907436e-12,2.47157163598276e-11
"E745_01963",37.3264994975767,-1.75441497751231,0.373378104726832,-4.69876234118189,2.61742819272911e-06,9.51986843358226e-06
"E745_01964",146.543914252874,-1.23074858937448,0.186123176376874,-6.61254881489009,3.77758486224417e-11,2.07223070838332e-10
"E745_01965",498.129308904442,-0.50856472817114,0.102803254986126,-4.9469710685695,7.53771744467526e-07,2.9508890906761e-06
"E745_01966",316.13122145387,-1.00744670067505,0.128201130149391,-7.85832932596687,3.89290689880665e-15,2.64757392658636e-14
"E745_01968",46.6766712462028,-1.07068374488339,0.314153448878982,-3.40815530978251,0.000654036576610016,0.00172468992407745
"E745_01969",103.273802028711,-0.784013430209834,0.222823236555917,-3.51854430591706,0.000433921352299114,0.00117564463946081
"E745_01970",146.178366429372,-1.08288513752995,0.188928677847016,-5.73171394554941,9.94208414309848e-09,4.64196082758328e-08
"E745_01971",202.974610687985,-1.23166038506881,0.15192160309305,-8.10721029789577,5.1795171897716e-16,3.72199267599221e-15
"E745_01972",61.5376388588691,-1.94651025905146,0.285880179420792,-6.80883250806401,9.83939509676765e-12,5.6534110620652e-11
"E745_01973",65.9580193644712,-2.33276012003895,0.288018230737615,-8.09934882963747,5.52541389477675e-16,3.95987995792334e-15
"E745_01974",129.396885635181,-1.60523293336894,0.201205507636817,-7.97807650606881,1.48631263130997e-15,1.0400287336148e-14
"E745_01975",257.986190795133,-2.33273014017139,0.153131221084203,-15.2335371170891,2.11815154386518e-52,3.86780275064696e-51
"E745_01976",11.6707552203352,-2.44818800695933,0.72607888891939,-3.37179340195792,0.000746804460743105,0.00194431708236437
"E745_01978",56.3637568464305,-1.24917873184758,0.301149220883342,-4.14803906244036,3.3533519211974e-05,0.000107452358436445
"E745_01979",53.6597255396873,5.87601564528152,0.640986992335582,9.16713711127104,4.85747752399213e-20,4.24591314064361e-19
"E745_01980",162.192754003286,4.43649773457577,0.259156771898179,17.1189728212807,1.07149347375935e-65,2.4840013922108e-64
"E745_01986",227.831626576698,-0.819449248416554,0.140286480504785,-5.84125601745783,5.18087132046348e-09,2.49768588433194e-08
"E745_01987",59.618730508764,2.34380731887403,0.297270238086749,7.88443314729026,3.15966507730481e-15,2.16546711981867e-14
"E745_01989",59.3482785999768,-0.715111818673258,0.284081894004691,-2.5172734826298,0.0118266989609107,0.0250436691261223
"E745_01990",133.794490922135,-0.600303525863735,0.187861366739958,-3.19546022836451,0.00139608022857907,0.00347845784055309
"E745_01991",109.765146540362,-1.9051739015613,0.234382585959547,-8.12847888746362,4.34710816583507e-16,3.14929086144465e-15
"E745_01992",25.8722980983648,-1.82424141989147,0.438645160652018,-4.15880894976672,3.19911325358682e-05,0.000102757059446536
"E745_01996",9.03754015852554,-1.68999108985997,0.725816561643723,-2.3283997350966,0.0198908877137122,0.0400219672790617
"E745_01997",94.2530728433172,0.602214876796201,0.210861661327087,2.85597141275506,0.00429053763520564,0.00982695303733525
"E745_02001",233.902232409998,-1.53924361608487,0.152880440110226,-10.0682835225689,7.62979891772471e-24,7.79350341557628e-23
"E745_02002",786.652817112426,0.43466214328059,0.0893897198813544,4.86255179966456,1.15882039827331e-06,4.45803056536311e-06
"E745_02003",75.3735623879301,-2.30367766444978,0.277680056841906,-8.2961581420352,1.07532366942968e-16,8.12128301048025e-16
"E745_02004",172.802278498387,-1.2073692010379,0.171592819099002,-7.03624549895239,1.97488858897581e-12,1.19388956421984e-11
"E745_02005",14.6548468830907,1.76999355825495,0.570296974057733,3.10363484074135,0.00191159104359133,0.0046841008476236
"E745_02007",40.4957007468703,0.876492384617202,0.356341874858395,2.45969515922176,0.0139055071679932,0.0290761428312706
"E745_02009",308.521831678963,0.671547776962266,0.129082952536189,5.20245132116882,1.96676885562036e-07,8.12931126989748e-07
"E745_02016",121.004845645177,-0.487493445107076,0.192647592253515,-2.53049331893834,0.0113902254139251,0.0242349089812645
"E745_02018",70.4170214963998,-0.920590530287282,0.290446260210082,-3.16957267627206,0.00152663274315736,0.0037790184709912
"E745_02019",64.6096833896028,-0.723117891955079,0.274668008397579,-2.63269791110283,0.00847096539904895,0.0185415383857672
"E745_02020",172.95315575906,-1.63262340741332,0.172566753741,-9.46082238913571,3.05530662926031e-21,2.8184939355045e-20
"E745_02023",251.809468781332,-0.679295279448907,0.14692205280154,-4.62350795197836,3.77304270532303e-06,1.34298155572646e-05
"E745_02024",183.380635611364,-1.61951940287886,0.164846026784785,-9.82443698805814,8.83664113112065e-23,8.66120781454693e-22
"E745_02028",74.734215553285,-0.803690426258116,0.246112134929025,-3.26554570943804,0.00109253370874939,0.00276346761624845
"E745_02029",615.414319388506,2.82425511658271,0.118768157325999,23.7795649959491,5.43523239522332e-125,2.22928147164083e-123
"E745_02030",61.3011050769821,1.16198600312659,0.281833165651836,4.12295692893028,3.74039658583648e-05,0.000118571906038526
"E745_02031",50.4160643269071,-1.48953440716513,0.302524253831379,-4.92368591377593,8.4929112686428e-07,3.31995622319673e-06
"E745_02032",201.742907552196,2.29644987473946,0.168394459904631,13.6373243872752,2.40213342858006e-42,3.70178480959216e-41
"E745_02033",23.9439625910883,2.29084297716977,0.460864860290705,4.9707477713201,6.66951688023835e-07,2.62643013334054e-06
"E745_02034",143.761044276709,-2.04329591905347,0.203948042318874,-10.0187081759715,1.2614084533212e-23,1.27383141536149e-22
"E745_02035",216.519280273019,-0.586583590732427,0.156570018481385,-3.74646178381954,0.000179346311104488,0.000513022816957688
"E745_02036",116.489904489726,-1.37824051444446,0.210228900880449,-6.5559041058214,5.53057639882436e-11,2.98471997555987e-10
"E745_02037",127.08225450044,-1.07454352990683,0.199210828120296,-5.39400162152807,6.89055955577068e-08,2.9725294135412e-07
"E745_02039",443.356982630663,-0.461479739744144,0.105332903014766,-4.38115466806655,1.18052031219913e-05,3.96381253441169e-05
"E745_02040",101.072552721037,-0.988403396808956,0.22187128960732,-4.45485037094384,8.39517241499401e-06,2.88421773948119e-05
"E745_02041",37.1236523868244,-1.06908365799065,0.351146917312633,-3.04454803753503,0.00233030212093283,0.00559188609757598
"E745_02045",4.09154516005335,-3.37153054088732,1.35412600685372,-2.48982038881374,0.0127807666066658,0.0268295462782449
"E745_02046",53.4029272468083,1.27400937132429,0.293141262379306,4.34605951063894,1.38604979315186e-05,4.62388341292013e-05
"E745_02061",19.1353008449205,2.59253935720864,0.55930079908153,4.63532210478877,3.56382100145371e-06,1.27532171676182e-05
"E745_02064",88.5874892765454,2.93402808700032,0.277273059495213,10.5817279628314,3.62215586287045e-26,3.86266701216505e-25
"E745_02079",2.14905710904539,4.69783973163386,1.76824609653687,2.65677935940853,0.00788910572604357,0.0173534289320397
"E745_02087",38.1613213574796,-1.08551037165942,0.363663419286733,-2.98493143409495,0.00283641895240585,0.00670380578644857
"E745_02117",530.608495326498,-0.723411921673216,0.11610913897689,-6.23044773260444,4.65103987809751e-10,2.40770336213747e-09
"E745_02118",258.008268690606,-0.724460417335502,0.152741655523295,-4.74304416076603,2.10530352549424e-06,7.79547110967729e-06
"E745_02119",521.430070093865,-1.55046219880567,0.108684539713112,-14.2657106787988,3.57926951431745e-46,6.00146699696246e-45
"E745_02121",1501.79609108458,-1.3721442704846,0.0813512541296669,-16.8669098610026,7.88129397093685e-64,1.76567476693425e-62
"E745_02122",1332.98694797216,-1.4229985494833,0.078234246742167,-18.1889467687087,6.31418721331003e-74,1.57323580473687e-72
"E745_02123",218.11962559626,0.820079824308306,0.148118916807417,5.53663125537549,3.08344781306319e-08,1.37466084776362e-07
"E745_02127",420.720525094724,4.22920470437783,0.15653315798016,27.0179478836929,9.09557521258368e-161,6.38126408335476e-159
"E745_02130",263.567121500033,0.424622666073188,0.138547949684731,3.06480656725289,0.00217810818565166,0.00525981560049577
"E745_02132",340.275934228729,-1.97008197555499,0.136779270119769,-14.4033666346509,4.92831583430955e-47,8.36871975431163e-46
"E745_02136",30.5565287830205,1.76469909653915,0.400377373218383,4.4075894757834,1.0452742450218e-05,3.55446573626036e-05
"E745_02138",260.63985811006,-2.40236061079287,0.152517643548721,-15.7513619729211,6.72178874324041e-56,1.32742879922066e-54
"E745_02139",151.531325196037,-3.36251254811149,0.227771669020314,-14.7626461296712,2.55073288071569e-49,4.50347937747551e-48
"E745_02140",296.449934446222,-2.41755608093515,0.148385887619214,-16.292358523602,1.11831974447068e-59,2.32925034278034e-58
"E745_02141",128.478183930561,-2.63093656245812,0.227130020435487,-11.5833942048423,5.00253309268518e-31,5.95390768977619e-30
"E745_02142",214.794770583949,-2.2298085251235,0.161900290171364,-13.7727271690703,3.71904304172561e-43,5.76451671467469e-42
"E745_02143",243.167708655467,-2.53499647138773,0.164458169235742,-15.4142325867312,1.31321560883783e-53,2.43127278691781e-52
"E745_02144",45.983494580663,-2.90572060392718,0.790292965135043,-3.67676384849341,0.000236211523301448,0.000664282617216943
"E745_02145",405.640640361326,-3.0283969675391,0.146921846775906,-20.6122985382712,2.12879048729357e-94,6.67688875191136e-93
"E745_02146",244.321931944334,-3.80835728974443,0.194032111723291,-19.6274588567872,9.01101159033135e-86,2.52877441050772e-84
"E745_02147",451.214562092798,-4.95248883608027,0.190179023904663,-26.0411938940383,1.69274066183066e-149,1.00285480098679e-147
"E745_02148",553.77948243777,-4.81991088578707,0.167546337788112,-28.7676289999402,5.45210052792674e-182,5.012172416363e-180
"E745_02149",934.575028414926,-5.47435400971908,0.155024577266906,-35.312813659823,3.73403168346258e-273,8.29577372342603e-271
"E745_02150",236.534520181904,-5.11876657499769,0.271044993704909,-18.8853020490412,1.5067362024954e-79,4.01695871585274e-78
"E745_02151",336.883463054749,-5.22718322329037,0.231819038174609,-22.5485502159369,1.38756808712636e-112,4.99899529767415e-111
"E745_02152",669.309138982677,-5.00687356787328,0.160549642333475,-31.185828227967,1.65848239778765e-213,2.60089063088346e-211
"E745_02153",574.492165695217,-5.31127459241005,0.186836698588963,-28.4273626783288,9.28402312329013e-178,7.73475176459109e-176
"E745_02154",564.794934296893,-5.46384163467921,0.192975534203937,-28.3136494852504,2.34720177387436e-176,1.84048233210266e-174
"E745_02155",545.182887468303,-5.5665498717579,0.208631520548528,-26.681250547005,7.76900395817992e-157,5.17804113812692e-155
"E745_02156",1271.45030526119,-4.95025020539609,0.119618790645295,-41.3835500149392,0,0
"E745_02157",389.394549890084,-4.2760994097748,0.176675450652067,-24.2031328857108,2.0620135403858e-129,8.86665822365893e-128
"E745_02160",130.869552992698,0.809473106832568,0.187866613877994,4.3087650866921,1.64168625268198e-05,5.43019298964039e-05
"E745_02161",118.329470553953,0.464596925420036,0.19808455498706,2.3454475057401,0.0190042544987189,0.0385580993101861
"E745_02163",2563.53644112879,-0.606604784279634,0.0611675885780058,-9.91709495799467,3.50818223125208e-23,3.48985590616345e-22
"E745_02164",880.576662455749,-1.20081535431629,0.0915333142403683,-13.1188886175685,2.56671431098145e-39,3.67895717907341e-38
"E745_02165",357.121676732037,0.270913888041503,0.121071815221026,2.23762968736306,0.0252452139250462,0.0497808730208382
"E745_02166",984.506790136272,4.25430711350625,0.111023914268093,38.3188355549528,2.9742751879643e-321,1.13277395015898e-318
"E745_02168",163.124936888827,-1.95461981583729,0.17914259619706,-10.9109718030835,1.02158368583556e-27,1.13480921101567e-26
"E745_02169",263.422939375869,-0.88754873964195,0.139270662439297,-6.37283347473699,1.85567344503308e-10,9.81592342154405e-10
"E745_02175",71.7573929233328,-1.4477261167714,0.259245005419022,-5.58439347532044,2.34517207827203e-08,1.05790672769429e-07
"E745_02177",73.157201733305,2.30708912221199,0.265996502746621,8.67338141061817,4.19473972244964e-18,3.34825631738046e-17
"E745_02179",680.316191991625,0.952594985146275,0.103678728165146,9.18795014179692,4.00398399159874e-20,3.51138859263232e-19
"E745_02180",479.159131860555,1.05696377771434,0.112559654964239,9.39025424385091,5.98555985961623e-21,5.44624661629245e-20
"E745_02181",24.4886858806492,-1.71661551135971,0.443178044144536,-3.87342183133933,0.000107317838566382,0.000317546456845699
"E745_02182",11.7653103835326,1.44100057053878,0.611387164150819,2.35693625092742,0.0184264098369047,0.0374998539123572
"E745_02185",49.9391851922316,1.66545068310468,0.304307441470793,5.47292131620293,4.42676697175746e-08,1.94427689402066e-07
"E745_02188",70.98525437152,1.0769950770136,0.258209788485178,4.17100793634483,3.03255299133811e-05,9.7997409392817e-05
"E745_02189",208.876854812336,0.440966436350801,0.156249350479839,2.82219692431745,0.00476958800233261,0.0108218907355053
"E745_02190",93.5394574200477,-0.919813978784287,0.229322333436907,-4.01100915466376,6.04597656420115e-05,0.000185270960001842
"E745_02191",113.177079425674,-1.24315129499429,0.20158309510791,-6.1669421948741,6.96231945210009e-10,3.52881058161575e-09
"E745_02192",87.1066782172287,-1.76040977797926,0.256916463622452,-6.85207072041225,7.27885537179362e-12,4.22776218326837e-11
"E745_02193",522.97132939851,-2.3851693650617,0.10953009439073,-21.7763837265859,3.88559248332631e-105,1.34532331955168e-103
"E745_02194",246.942961718647,-1.4010088381215,0.143023783315205,-9.79563542263367,1.17555927390086e-22,1.140175956613e-21
"E745_02195",19.9928988165726,-2.19147406507671,0.537836162901859,-4.07461270966377,4.60909867589116e-05,0.000143549732125302
"E745_02197",295.374480257718,-0.685103057927236,0.143280129169859,-4.78156365363855,1.73936907975754e-06,6.50372786344123e-06
"E745_02198",168.677944717407,-0.981806606452657,0.186823352415008,-5.25526704109067,1.47809843061234e-07,6.215473842291e-07
"E745_02199",138.316194275881,-1.1358416908115,0.215308686307205,-5.27541043648779,1.32459291478933e-07,5.58760239055119e-07
